age,education,capital-gain,capital-loss,hours-per-week,income
33,10,0,0,32,0
31,10,0,0,45,0
22,10,0,0,38,0
38,9,0,0,40,0
36,3,0,0,40,0
17,6,0,0,12,0
24,9,0,0,40,0
31,15,0,0,40,1
32,13,0,0,40,0
62,13,0,0,40,0
55,10,0,0,40,0
37,11,4101,0,35,0
25,10,0,0,40,0
28,10,0,0,50,0
37,10,0,0,65,0
58,13,0,0,50,1
47,9,0,0,40,0
29,9,0,0,40,0
60,11,0,0,40,0
29,9,0,0,40,0
34,9,0,0,50,0
49,10,0,0,40,0
30,9,0,0,50,0
44,13,0,0,48,1
40,13,0,0,50,1
29,13,0,0,40,0
55,7,0,1672,40,0
23,10,0,0,40,0
35,11,0,0,50,0
19,9,0,0,40,0
69,11,0,0,8,0
28,9,0,0,40,0
39,9,0,0,40,0
40,9,0,0,56,0
49,11,0,0,40,0
25,9,0,0,60,0
42,10,0,0,12,0
50,4,0,0,40,0
34,9,0,0,40,0
30,14,0,0,40,0
33,10,0,0,50,1
38,12,0,0,45,0
26,15,0,0,30,0
31,9,0,0,56,0
25,13,0,1876,40,0
41,16,0,0,60,1
30,10,0,0,40,0
40,9,0,0,40,0
52,9,0,0,49,0
40,13,0,0,40,0
44,9,0,0,40,0
38,10,0,0,40,0
41,14,0,0,60,0
49,9,0,0,55,0
55,14,0,0,40,0
33,9,0,0,40,0
27,9,0,0,22,0
30,10,0,0,40,0
45,10,0,0,55,0
53,10,0,0,54,0
20,10,0,0,25,0
29,9,0,0,40,0
35,10,0,0,40,0
42,13,0,0,40,1
22,7,0,0,35,0
49,2,0,0,40,0
24,10,0,0,40,0
39,10,0,0,40,0
39,10,0,0,80,0
36,13,0,0,40,0
58,9,0,0,50,0
37,5,0,0,70,1
30,9,0,0,40,0
42,9,0,0,40,0
22,10,0,0,40,0
19,9,0,0,30,0
23,11,0,0,20,0
23,10,0,0,40,0
30,9,0,0,40,0
35,7,0,2057,40,0
18,10,0,0,16,0
40,10,0,0,50,1
27,12,0,0,78,0
17,5,0,0,45,0
17,6,0,0,40,0
41,13,7688,0,55,1
27,9,0,0,40,0
33,9,0,0,40,0
61,9,0,0,50,1
44,9,0,0,40,1
22,10,0,0,35,0
50,9,0,0,40,1
19,4,0,0,45,0
35,13,0,0,45,0
21,9,0,0,36,0
49,9,0,0,32,0
43,9,0,0,20,1
27,9,0,1573,70,0
26,13,0,0,50,0
40,9,2829,0,40,0
43,10,0,0,35,0
42,13,9562,0,45,1
45,14,0,0,37,1
41,10,0,0,40,0
27,10,0,0,40,0
42,13,0,0,40,0
20,9,0,0,40,0
37,9,0,0,40,0
28,10,0,0,40,1
64,9,0,0,30,0
46,6,0,0,37,0
62,9,0,0,40,1
27,9,0,0,30,0
36,13,0,0,40,0
77,10,0,1944,1,0
32,13,0,0,40,1
58,10,0,0,36,0
28,7,0,0,40,0
63,9,0,0,40,0
53,9,0,1740,50,0
63,4,0,0,40,0
28,9,0,0,40,0
37,13,0,0,50,0
29,9,0,0,40,0
40,13,0,0,60,1
37,9,0,0,40,0
54,13,0,0,40,1
47,10,7688,0,50,1
26,9,0,0,40,0
18,10,0,0,15,0
54,10,0,0,40,0
57,5,0,0,40,1
34,13,0,0,50,0
59,10,0,0,40,0
38,13,0,0,50,1
20,10,0,0,40,0
35,9,0,0,38,0
49,10,0,0,50,1
43,10,7688,0,40,1
49,10,0,0,48,1
26,10,0,0,30,0
40,14,0,1669,40,0
34,13,0,1848,40,1
26,10,0,0,50,0
48,3,0,0,40,0
23,10,0,0,23,0
54,14,0,0,50,1
32,10,0,0,50,0
23,12,0,1974,20,0
44,15,14084,0,40,1
34,16,0,0,20,0
74,15,0,0,20,0
50,9,0,0,40,1
31,10,0,0,40,0
26,9,0,0,40,0
52,9,0,0,50,1
30,11,15024,0,65,1
53,14,0,0,38,1
19,10,0,0,55,0
51,9,7298,0,50,1
35,9,0,0,70,0
53,8,0,0,35,0
42,10,0,0,45,1
58,10,0,0,48,0
55,9,34095,0,60,0
55,13,0,0,60,0
37,10,0,0,40,0
31,9,0,0,40,0
49,9,0,0,30,0
36,10,0,0,40,0
54,4,0,0,45,0
90,9,0,0,40,0
40,9,0,0,40,0
53,10,0,0,40,0
66,9,3432,0,20,0
50,9,0,0,40,0
19,9,0,0,40,0
18,6,0,0,30,0
25,10,0,0,20,0
90,10,0,0,35,0
55,9,0,0,81,0
52,10,0,0,40,1
38,13,0,0,50,1
19,9,0,0,24,0
32,4,0,0,40,0
47,10,0,0,40,0
30,9,0,0,40,0
50,9,0,0,44,1
42,12,0,0,40,0
20,10,0,0,10,0
44,9,0,0,48,0
40,9,0,0,50,0
46,9,0,0,40,1
43,14,0,0,20,0
58,14,0,0,18,0
43,9,0,0,25,1
42,3,0,0,60,0
50,10,0,0,50,0
35,9,0,0,62,0
33,9,0,0,43,0
57,14,0,0,40,0
36,10,0,0,40,1
47,10,0,0,40,0
45,3,0,0,35,0
33,9,0,0,40,0
40,13,0,0,70,0
42,10,0,0,33,0
20,6,0,0,40,0
47,14,0,0,47,1
41,10,0,0,38,0
24,13,0,0,40,0
36,13,0,0,44,0
38,10,0,0,40,0
70,10,0,0,40,1
17,6,0,0,15,0
18,9,0,0,20,0
35,14,0,0,40,1
25,7,0,0,32,0
33,13,7688,0,38,1
28,13,0,1977,24,1
33,14,0,0,15,0
47,14,0,0,65,1
55,11,0,0,40,0
45,14,15024,0,60,1
27,9,0,0,50,0
37,13,0,0,40,0
45,14,0,0,1,0
58,13,0,0,40,1
26,9,0,0,20,0
19,10,0,0,15,0
34,9,0,0,65,0
20,10,0,0,25,0
29,10,0,0,55,0
49,13,0,0,50,0
33,13,0,1408,36,0
46,9,0,0,25,0
26,13,0,0,40,0
26,9,0,0,40,0
38,10,0,0,43,0
42,13,0,0,60,0
65,9,3818,0,40,0
46,10,0,0,40,0
44,9,0,0,35,1
30,13,7688,0,50,1
55,15,15024,0,40,1
21,1,0,0,50,0
36,10,0,0,40,0
35,11,0,0,40,0
28,13,0,0,40,1
46,14,0,0,70,1
34,14,7688,0,38,1
45,16,0,0,60,0
90,9,0,0,25,0
49,10,0,0,40,1
61,14,0,0,45,1
27,4,0,0,50,0
34,11,0,0,45,0
21,10,0,0,20,0
51,13,0,1672,70,0
49,7,0,0,60,0
73,13,0,0,5,0
60,10,7298,0,40,1
33,10,0,0,40,0
21,9,0,0,40,0
46,16,25236,0,65,1
25,9,0,0,40,0
37,13,0,0,42,0
34,10,0,0,40,0
45,10,7298,0,50,1
30,12,0,0,40,0
22,10,0,0,40,0
23,13,0,0,40,0
34,10,0,2179,40,0
21,7,0,0,45,0
28,11,7688,0,36,1
23,13,0,0,40,0
51,4,0,0,40,0
25,13,0,0,40,0
24,9,0,0,40,0
23,9,0,0,44,0
31,10,0,0,40,0
29,13,0,0,40,0
47,7,0,0,55,0
68,13,20051,0,40,1
49,10,0,0,40,0
26,13,0,0,55,0
36,10,3325,0,45,0
29,10,0,0,40,0
46,15,0,2824,40,1
24,12,0,0,35,0
44,2,0,0,40,0
29,9,0,0,50,0
41,7,0,0,40,0
41,9,1831,0,40,0
23,4,0,0,35,0
41,10,0,0,65,1
44,13,5013,0,40,0
22,12,0,0,40,0
25,13,0,0,40,0
31,9,0,1669,50,0
57,10,0,1902,40,1
39,13,0,0,40,0
42,9,0,0,40,0
56,5,0,0,99,0
42,12,0,0,40,0
42,6,0,0,50,0
31,9,0,0,65,0
59,14,0,0,40,1
34,11,0,0,40,0
62,7,0,0,21,0
37,9,0,0,40,0
26,9,0,0,32,0
43,5,0,0,44,0
43,9,0,0,60,0
29,9,0,0,40,0
35,15,0,0,35,0
17,7,0,0,12,0
46,10,0,0,40,0
24,9,0,0,40,0
39,14,0,0,50,0
59,13,0,0,60,1
45,14,0,0,15,0
42,11,0,0,32,0
20,10,0,0,30,0
41,11,0,0,45,0
61,9,0,0,40,0
19,9,0,0,35,0
64,9,0,0,5,0
34,10,0,0,40,0
22,9,0,0,30,0
77,16,20051,0,40,1
41,10,0,3004,60,1
36,9,0,0,40,0
36,12,0,0,40,0
45,14,0,0,55,1
42,13,0,0,90,0
19,9,0,0,40,0
32,9,4064,0,22,0
43,10,0,1617,72,0
36,9,0,0,40,0
39,9,0,0,40,0
26,6,0,0,40,0
57,6,0,0,8,0
49,4,0,0,48,0
64,10,0,0,35,0
17,6,0,0,35,0
51,15,0,0,40,1
27,10,0,0,45,0
23,10,0,0,45,0
74,9,0,0,30,1
66,4,0,0,10,0
32,13,0,0,40,0
52,9,0,0,48,0
26,13,0,0,80,0
61,4,0,0,40,0
41,10,0,1408,40,0
54,9,0,0,35,0
47,13,2885,0,65,0
30,9,0,0,48,0
32,9,2174,0,40,0
71,10,6514,0,40,1
29,16,0,0,60,1
25,10,0,0,30,0
58,9,0,0,60,0
53,9,0,2002,45,0
20,10,0,0,40,0
49,13,0,0,45,0
37,13,0,0,55,1
17,7,0,0,15,0
37,9,0,0,40,0
39,10,8614,0,40,1
52,12,0,0,40,0
24,13,0,0,40,0
29,13,0,0,40,0
73,10,0,0,10,0
27,14,0,0,40,0
18,10,0,0,35,0
32,9,0,0,40,0
49,10,0,0,45,1
27,10,0,0,50,0
27,10,0,1980,40,0
37,10,0,0,52,0
49,14,0,323,20,0
49,13,0,0,50,0
25,9,0,1719,16,0
23,9,0,0,21,0
43,13,0,0,40,0
36,9,0,0,40,1
19,9,0,0,40,0
32,9,3781,0,40,0
58,10,0,0,40,0
30,12,0,0,25,0
46,13,0,0,50,0
31,2,0,0,40,0
26,13,0,0,40,1
27,13,0,0,55,0
35,14,0,0,50,1
27,13,0,0,35,0
19,10,0,0,30,0
36,9,0,0,40,0
35,9,0,0,56,0
22,9,0,0,35,0
44,13,0,0,40,0
26,9,0,0,40,0
41,9,0,0,40,0
39,13,0,0,48,1
51,11,0,0,40,1
25,15,0,0,20,0
53,4,0,0,38,0
49,9,0,1902,40,0
36,9,0,0,40,0
23,11,0,0,40,0
58,12,0,0,40,0
52,9,99999,0,40,1
38,4,0,0,50,1
33,10,0,0,72,0
33,9,0,0,40,1
38,13,0,0,40,0
35,7,0,0,65,0
28,9,0,0,40,0
46,9,0,0,40,0
58,9,0,0,50,0
22,10,0,0,40,0
29,9,0,0,50,0
70,10,0,0,25,0
45,10,0,0,55,0
25,14,0,0,40,0
59,13,0,0,40,1
36,9,0,0,38,0
90,13,0,0,45,0
55,13,0,0,48,0
44,14,0,1876,42,0
18,9,2176,0,25,0
56,8,0,0,40,0
38,9,0,0,35,0
51,14,0,0,40,0
30,9,0,0,45,0
48,9,0,0,60,1
35,9,0,0,38,0
42,9,0,0,40,1
30,13,0,0,33,1
56,9,0,0,50,0
40,11,0,0,40,0
22,10,0,0,20,0
39,10,0,0,15,1
52,9,0,1977,40,1
26,13,0,0,35,0
39,9,0,0,40,1
26,13,0,0,40,0
38,9,0,0,35,0
38,10,0,0,50,0
43,14,0,0,40,1
46,9,0,0,37,0
38,10,0,0,47,0
61,4,0,0,40,0
18,3,0,0,54,0
31,9,0,0,40,0
29,9,0,0,50,1
44,9,0,0,40,0
36,15,25236,0,40,1
55,6,0,0,18,0
59,9,0,0,40,1
61,10,0,0,44,1
21,10,0,0,35,0
32,9,0,0,40,0
34,10,0,0,40,1
27,12,0,0,55,0
35,10,0,0,45,0
19,9,0,0,40,0
40,9,0,0,40,0
20,10,0,0,40,0
34,7,0,880,60,0
58,10,0,0,30,0
33,6,0,0,36,0
44,10,0,0,72,1
52,12,3103,0,48,1
60,4,0,0,40,0
34,13,0,0,40,0
27,13,0,0,40,0
22,9,0,0,40,0
27,9,0,0,35,0
43,13,0,0,24,1
40,11,0,0,40,1
47,9,0,0,40,0
34,9,6849,0,55,0
58,9,0,0,40,0
33,9,0,0,60,0
48,13,0,0,50,0
50,9,0,0,40,1
45,9,0,0,50,0
23,13,0,0,40,0
42,8,0,0,40,0
21,10,0,0,50,0
68,9,0,0,8,0
18,9,0,0,40,0
54,13,0,0,50,1
19,11,0,0,40,0
33,13,0,0,40,0
37,14,0,0,40,0
36,9,0,0,38,0
50,9,0,0,40,1
33,14,0,0,30,0
28,6,0,0,40,0
56,10,0,0,40,1
50,9,0,0,40,0
23,9,0,0,40,0
29,13,0,0,40,0
28,9,3411,0,40,0
40,14,0,0,99,0
30,13,0,0,72,1
50,13,0,0,40,1
25,10,0,0,50,0
42,15,0,0,38,1
30,9,0,0,40,0
20,9,0,0,20,0
33,16,0,0,60,1
73,9,0,2457,40,0
56,9,0,0,25,0
36,10,0,0,45,0
30,11,0,0,40,0
33,16,0,0,60,1
39,13,0,0,45,0
38,9,0,0,50,0
32,10,0,0,35,0
32,11,0,0,40,1
23,8,0,0,40,0
34,11,0,0,48,0
49,11,0,0,60,0
33,9,0,0,40,0
23,9,0,0,40,0
37,10,0,0,40,0
42,15,0,0,55,1
22,9,0,0,38,0
23,10,0,0,40,0
33,9,3908,0,40,0
21,9,0,0,40,0
62,9,0,1977,60,1
33,14,0,0,50,0
61,10,0,0,40,0
30,13,0,0,52,0
42,14,0,0,40,1
62,9,0,0,40,0
44,9,0,0,38,0
24,10,0,0,75,0
36,10,0,0,40,0
41,2,0,0,50,0
17,6,0,0,24,0
26,6,0,0,40,0
54,10,0,0,40,0
28,13,0,0,40,0
23,9,0,0,50,0
44,9,0,0,45,0
38,11,0,0,36,1
42,10,0,0,90,1
21,9,0,0,45,0
33,4,0,0,40,1
34,9,7443,0,35,0
21,10,0,0,20,0
33,10,0,0,40,0
39,9,15024,0,50,1
19,9,0,0,45,0
67,9,0,0,20,0
41,9,0,0,40,0
24,13,0,0,40,0
39,9,10520,0,40,1
41,9,0,0,40,0
26,10,0,0,35,0
19,10,0,0,40,0
60,9,0,0,25,0
20,10,0,0,20,0
52,6,0,0,40,0
36,9,4064,0,40,0
40,9,0,0,25,0
44,9,0,0,60,0
28,9,0,0,37,0
32,9,0,0,40,0
50,14,0,1902,45,1
50,10,0,0,40,0
41,14,0,1977,65,1
30,12,0,1762,40,0
24,5,0,0,40,0
19,8,0,0,30,0
30,10,0,0,40,0
27,13,0,0,50,0
50,6,0,0,38,0
42,9,0,0,30,0
33,13,0,0,30,0
23,10,0,0,40,0
23,13,0,0,40,0
24,10,0,0,30,0
32,13,7688,0,50,1
34,13,0,0,50,0
21,9,0,0,35,0
42,11,0,0,48,0
17,7,0,0,15,0
73,9,0,0,37,0
54,10,0,0,65,0
47,10,7688,0,55,1
31,10,2407,0,65,0
51,10,0,0,45,0
33,10,0,0,40,0
57,10,7298,0,40,1
42,10,0,0,40,0
60,10,0,0,35,0
23,4,0,0,35,0
44,10,0,0,40,0
33,13,0,0,45,0
58,9,0,0,40,0
25,9,0,0,40,0
35,9,0,0,50,0
48,13,7688,0,65,1
27,10,2829,0,40,0
30,10,0,0,50,0
27,13,0,0,40,0
45,13,0,0,60,1
21,12,0,0,40,0
39,9,0,0,22,0
53,9,2829,0,40,0
69,4,0,0,48,0
38,14,7298,0,60,1
30,13,0,0,40,0
45,13,0,0,40,1
24,11,0,0,40,0
21,10,0,0,48,0
32,13,0,0,20,1
36,9,0,0,40,0
45,16,0,0,50,1
32,10,0,0,40,0
29,9,0,0,40,0
42,10,0,0,40,0
24,9,0,0,40,0
53,13,0,0,45,1
50,9,0,0,40,0
37,11,4386,0,44,1
27,10,0,0,30,0
54,9,0,0,41,0
29,9,0,0,40,0
30,13,0,0,43,0
48,9,0,0,40,1
33,9,0,0,60,0
41,13,0,0,40,0
26,9,0,0,40,0
66,4,0,0,32,0
39,10,0,1564,12,1
34,9,3908,0,46,0
52,9,0,0,45,0
20,10,0,0,20,0
32,13,0,0,45,1
69,7,0,0,20,0
44,9,0,0,40,0
20,10,0,0,20,0
38,13,0,0,56,0
17,7,0,0,40,0
42,10,0,0,40,0
46,10,0,0,35,0
27,14,0,0,50,0
50,10,0,0,40,1
52,6,0,0,25,0
22,10,0,0,20,0
54,9,3464,0,40,0
20,9,0,0,25,0
37,13,0,0,35,0
71,9,0,0,24,0
41,15,0,0,60,1
18,9,1055,0,25,0
26,13,0,0,45,1
47,14,0,0,40,0
55,9,0,0,60,0
20,10,0,0,40,0
60,9,0,0,40,1
56,5,0,0,40,0
53,11,0,0,40,1
44,10,0,0,58,1
32,13,0,0,40,0
20,7,0,0,20,0
37,14,0,0,60,1
47,13,0,0,60,0
19,10,0,0,28,0
29,10,0,0,58,0
43,10,0,0,35,0
30,14,0,0,45,0
25,9,0,0,6,0
18,9,0,0,30,0
22,10,0,0,36,0
49,10,0,0,50,0
54,10,0,0,40,1
29,10,0,0,40,0
45,14,0,1977,35,1
22,10,0,0,40,0
22,10,0,0,40,0
44,9,0,0,40,0
30,10,0,0,44,0
27,9,0,0,40,0
50,9,0,0,48,0
19,10,0,0,22,0
48,9,0,0,30,0
29,11,0,0,40,0
31,14,0,0,50,1
20,10,0,0,40,0
48,8,0,0,50,0
47,9,0,0,40,1
24,9,0,0,40,0
35,12,0,0,45,0
49,11,0,0,40,0
30,12,0,0,25,0
82,9,0,0,40,0
19,10,0,0,40,0
46,10,0,0,40,0
19,10,0,0,40,0
35,14,0,0,40,0
51,15,0,0,50,1
34,13,0,0,40,0
20,11,0,0,25,0
60,9,0,0,40,0
60,9,0,0,30,0
32,9,0,0,50,0
37,13,7688,0,45,1
19,9,0,0,40,0
32,9,0,0,40,0
50,9,0,0,35,0
33,9,0,0,40,0
54,10,0,0,60,1
30,9,0,0,40,0
29,9,0,0,40,0
30,14,0,0,45,0
26,9,0,0,40,0
25,10,0,0,55,0
47,10,3103,0,40,1
24,9,0,0,70,0
38,11,0,0,40,0
28,7,0,0,40,0
53,9,0,0,30,0
41,9,14344,0,40,1
22,9,0,0,35,0
46,11,0,1848,40,1
80,14,0,0,10,0
26,10,2597,0,40,0
29,10,0,0,50,0
21,5,0,0,50,0
23,9,0,0,40,0
35,9,0,0,40,0
41,7,0,0,25,0
20,10,0,0,24,0
34,7,0,0,50,0
46,16,0,0,70,0
28,9,0,0,50,0
48,7,0,0,35,0
33,3,0,0,59,0
43,10,0,0,84,0
23,9,0,0,40,0
25,7,0,0,40,0
24,2,0,0,5,0
25,13,0,0,30,1
55,10,0,0,40,1
49,13,0,0,40,0
29,11,0,1887,48,1
21,10,0,0,20,0
31,9,0,0,40,0
46,5,0,0,40,0
27,3,0,0,40,0
36,12,0,0,40,1
46,13,0,0,55,1
63,14,0,0,50,1
24,11,0,0,35,0
32,9,0,0,35,0
43,9,0,0,40,0
26,9,0,0,55,0
28,10,0,0,42,0
22,12,0,0,40,0
43,15,99999,0,60,1
30,9,0,0,40,0
37,13,0,0,50,0
31,10,0,0,50,0
31,13,0,0,40,0
23,13,0,0,20,0
51,12,0,0,30,0
35,5,0,0,40,0
32,9,0,0,40,0
33,13,0,0,20,0
34,13,7298,0,60,1
36,13,0,0,40,1
55,12,0,0,20,1
27,9,0,0,40,0
26,9,0,0,96,0
26,13,0,0,35,0
36,10,0,0,60,1
25,10,0,0,22,0
23,13,0,0,40,0
26,9,0,0,48,0
25,9,0,0,40,0
39,9,0,0,48,0
25,7,0,0,40,0
21,9,0,0,40,0
42,9,0,0,30,1
30,9,0,0,40,0
32,9,0,0,49,1
25,9,0,0,40,0
50,11,0,0,40,1
53,11,0,0,40,0
54,13,0,0,40,0
37,13,0,0,50,1
22,10,0,0,40,0
44,11,0,0,40,0
62,9,0,0,20,0
43,10,0,0,48,1
32,12,2597,0,48,0
40,9,0,0,40,1
41,13,0,0,40,0
34,9,0,0,45,0
35,9,0,0,38,0
32,7,0,2042,30,0
59,10,3325,0,40,0
43,13,0,0,45,1
44,9,0,0,40,0
60,9,0,0,60,1
46,3,0,0,40,0
33,9,0,0,40,0
51,9,4386,0,40,1
21,9,0,0,40,0
21,10,0,0,16,0
21,9,0,0,60,0
33,9,0,0,40,0
24,13,0,0,50,0
40,11,0,0,15,0
23,9,0,0,40,0
80,10,0,0,20,0
31,6,0,0,40,0
20,10,0,0,14,0
23,10,0,0,40,0
47,9,0,0,30,1
49,9,0,0,40,0
39,10,0,0,60,0
25,13,0,0,40,0
38,13,0,1340,40,0
18,10,0,0,15,0
23,9,0,0,40,0
30,9,0,0,72,0
35,9,0,0,25,0
20,9,0,0,40,0
43,9,0,0,40,0
35,9,0,0,40,0
66,9,0,0,25,0
55,9,0,0,40,1
18,10,0,0,15,0
23,10,0,0,25,0
46,10,0,0,58,0
23,9,0,0,1,0
39,10,0,0,40,0
65,9,0,2206,10,0
33,9,0,0,45,0
68,9,0,0,40,0
24,5,0,0,12,0
21,9,0,0,40,0
54,9,0,0,40,1
28,9,0,0,40,0
74,5,0,0,10,0
33,11,0,0,40,0
22,9,0,0,20,0
31,13,0,0,40,0
54,13,7688,0,50,1
34,9,0,0,48,1
30,10,0,0,40,1
42,9,0,0,40,0
33,6,0,0,40,0
32,9,0,0,16,0
24,9,0,0,40,0
48,9,0,0,40,0
53,9,0,0,40,0
50,9,0,0,50,0
50,13,0,0,50,1
66,5,0,0,25,1
62,13,0,0,40,1
31,9,0,0,40,0
50,10,0,0,40,1
21,10,0,2001,45,0
30,10,0,0,35,0
40,16,0,0,60,1
51,14,0,0,40,1
29,9,0,0,42,0
42,14,0,0,38,1
51,9,0,0,30,0
37,12,0,0,30,0
42,9,0,0,50,0
47,15,0,0,60,1
37,5,0,0,50,0
51,9,0,0,20,0
24,10,0,0,40,0
50,9,0,0,40,0
31,10,0,0,65,1
46,10,0,0,40,0
34,13,0,0,50,0
34,7,0,0,40,0
46,14,0,1977,45,1
38,13,0,0,55,0
19,9,4101,0,48,0
34,9,0,0,40,0
56,10,0,0,38,0
48,13,0,0,38,1
28,10,0,0,70,0
36,9,0,0,45,1
24,10,0,0,50,0
60,10,0,0,60,0
53,10,0,0,45,0
41,9,0,0,40,0
28,13,0,0,55,0
41,9,0,0,40,0
61,10,0,0,6,0
30,12,0,2002,40,0
25,11,0,0,40,0
24,12,8614,0,40,1
51,14,0,0,40,1
48,9,0,0,55,0
27,9,0,0,40,0
31,13,0,0,40,0
23,10,0,0,25,0
46,10,0,0,60,1
37,9,5178,0,40,1
39,14,0,0,50,0
38,13,0,0,70,1
59,6,0,0,40,0
22,9,0,0,30,0
51,10,0,0,40,1
34,15,0,0,48,1
62,9,0,0,40,0
28,14,0,0,40,0
24,3,0,0,40,0
41,9,0,0,40,0
45,9,0,0,35,0
24,13,0,0,16,0
56,10,0,0,45,1
30,9,0,1876,45,0
50,13,7298,0,40,1
30,6,0,0,40,0
41,10,0,0,40,0
23,9,0,0,16,0
18,7,0,0,36,0
22,9,0,0,70,0
48,15,0,0,35,1
20,9,0,0,30,0
31,9,0,0,40,1
28,12,0,0,60,0
38,13,0,0,45,1
21,10,0,0,40,0
49,14,0,0,60,0
28,10,0,0,50,0
36,13,0,0,50,1
39,13,0,0,60,1
42,9,0,0,40,0
41,9,0,0,40,0
37,9,0,0,45,0
44,10,0,0,45,0
23,13,0,0,40,0
39,13,0,0,50,1
35,14,0,0,55,0
34,10,0,1579,40,0
43,13,0,0,40,0
53,10,0,0,40,0
27,13,0,1590,40,0
37,15,0,0,40,0
32,9,0,0,28,0
33,10,0,0,45,1
55,9,0,0,32,0
35,13,0,0,40,0
42,14,0,0,50,1
63,9,0,0,25,0
19,6,0,0,40,0
47,14,0,0,40,1
45,10,0,0,40,0
18,7,0,0,20,0
57,9,0,0,40,0
30,9,0,0,40,0
29,12,0,0,40,0
38,9,0,0,40,0
39,13,0,0,35,0
52,9,0,0,40,0
47,13,0,1740,40,0
44,8,0,0,36,0
32,13,0,0,60,0
46,2,0,0,30,0
48,10,0,0,40,0
30,15,0,0,55,0
42,9,0,0,40,0
60,9,0,1485,50,1
59,14,0,0,40,0
36,10,0,0,55,0
90,13,0,0,20,0
29,9,0,0,30,0
19,6,0,0,40,0
47,13,7298,0,40,1
25,9,0,1504,37,0
27,9,0,0,70,0
39,7,0,0,40,0
23,10,0,0,45,0
36,13,0,1672,38,0
22,9,0,0,40,0
30,9,0,0,40,0
42,14,99999,0,80,1
29,13,0,0,75,0
17,7,0,0,8,0
44,9,0,0,60,0
40,12,1506,0,40,0
52,13,0,0,50,1
47,3,0,0,40,0
67,9,0,0,60,0
44,13,0,2415,50,1
20,10,0,0,30,0
24,11,0,0,30,1
31,4,0,0,40,0
32,4,0,0,40,0
48,13,7298,0,60,1
31,13,0,0,40,0
42,10,0,0,40,0
30,13,0,0,40,0
31,9,0,0,50,1
43,9,0,0,40,1
47,9,4386,0,45,1
29,6,0,0,40,0
35,9,0,0,35,0
45,11,0,0,40,0
40,13,0,0,40,1
18,6,0,0,35,0
33,16,0,0,48,1
53,10,0,0,40,1
50,13,15024,0,60,1
18,7,0,0,20,0
18,7,0,0,20,0
50,14,0,0,40,0
38,10,7298,0,40,1
41,13,0,0,45,1
37,11,0,0,54,0
17,6,34095,0,32,0
54,9,0,0,40,0
50,14,0,0,50,0
41,3,0,0,40,0
39,10,0,0,50,1
58,9,7688,0,55,1
34,10,0,0,40,1
47,9,0,0,40,0
26,10,0,0,40,0
56,10,0,1902,60,1
64,14,0,2057,60,0
38,11,0,0,50,0
34,9,3325,0,35,0
52,13,99999,0,50,1
32,10,0,0,50,0
63,9,0,0,40,0
40,11,0,0,40,1
35,10,0,0,50,0
18,7,0,0,25,0
27,9,0,0,40,0
44,13,0,0,40,0
22,10,0,0,20,0
37,13,0,0,40,0
23,5,0,0,30,0
29,13,14344,0,40,1
23,10,0,0,40,0
42,5,0,0,40,0
33,13,0,0,55,1
24,9,594,0,15,0
30,13,7688,0,50,1
39,9,0,0,36,0
23,9,0,0,40,0
22,10,0,0,10,0
31,13,0,0,40,1
19,10,0,0,10,0
28,10,0,0,40,0
52,10,0,0,45,1
56,13,0,0,40,1
76,13,0,0,40,0
24,9,0,0,32,0
38,9,0,0,99,0
31,9,0,0,38,0
37,11,0,0,40,0
55,4,0,0,50,0
24,9,0,0,45,0
44,9,0,0,40,0
46,11,0,0,40,0
40,10,0,0,40,0
43,14,0,0,50,0
41,15,0,0,40,0
45,9,0,0,40,0
37,11,0,0,40,0
29,9,0,0,40,0
19,10,0,0,20,0
43,13,0,0,53,0
63,4,0,0,60,1
37,10,0,0,40,0
31,9,0,0,45,0
48,13,0,0,40,0
45,9,0,0,40,0
21,12,0,0,15,0
29,13,0,0,40,0
36,11,3908,0,8,0
63,14,0,0,50,1
32,6,0,0,45,0
47,10,0,0,35,0
71,9,0,0,20,0
27,6,0,0,60,0
35,6,0,0,38,0
66,10,0,0,50,0
24,10,0,0,40,0
49,13,0,2415,55,1
18,9,0,0,35,0
57,10,0,1672,45,0
50,6,0,0,40,0
25,13,0,0,40,0
28,13,0,0,40,0
60,13,0,0,8,1
44,10,0,0,50,0
69,5,2993,0,40,0
42,13,0,1977,70,1
53,13,14344,0,55,1
39,9,0,0,40,0
58,13,0,0,38,0
64,13,0,0,45,1
59,9,0,0,40,1
26,8,0,0,51,0
64,3,0,0,40,0
47,10,0,0,35,0
42,10,0,0,25,0
17,6,0,0,12,0
30,9,0,0,20,0
27,9,0,0,40,0
33,9,0,0,40,0
19,9,0,0,40,0
53,9,0,1092,40,0
49,13,0,0,40,0
62,9,0,0,40,0
26,7,0,0,40,1
21,10,0,0,10,0
46,4,0,0,40,0
62,13,0,0,40,0
38,13,7298,0,40,1
36,13,0,0,40,1
55,13,15024,0,50,1
68,10,0,0,40,0
56,10,0,0,40,0
64,10,0,0,40,0
19,7,0,0,40,0
51,10,0,0,40,0
41,15,0,0,50,1
69,9,2964,0,35,0
19,13,0,0,30,0
40,9,0,0,40,0
53,12,0,0,80,1
18,10,2176,0,35,0
43,13,0,0,40,0
42,13,0,0,52,1
37,11,8614,0,40,1
40,13,0,0,50,0
22,8,0,0,40,0
20,10,0,0,12,0
